file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date,ncbi_n_contigs
GCA_045040535.1_ASM4504053v1_genomic.fna,"CP090230.1 Salmonella enterica strain AUSMDU00049496 chromosome, complete genome ;(+1 contigs)",2023,4887758,4887758,1369285,0.28014582555028295,0.28014582555028295,2.2411666044022636,1221940,1.1205828436748122,0.24116660440226356,28193924.0,0.0,GCA_045040535.1,2023-08-24,2
GCA_045040835.1_ASM4504083v1_genomic.fna,"CP140402.1 Salmonella enterica subsp. enterica serovar Hadar strain PNUSAS295274 chromosome, complete genome ;(+1 contigs)",2023,4722009,4722009,1319483,0.27943254661310474,0.27943254661310474,2.235460372904838,1180503,1.1177294763333934,0.2354603729048379,27197924.0,0.0,GCA_045040835.1,2023-12-20,2
GCA_045278205.1_ASM4527820v1_genomic.fna,"CP127343.1 Salmonella enterica strain SA746 chromosome, complete genome ;(+1 contigs)",2024,5187390,5187390,1452511,0.2800080580021938,0.2800080580021938,2.2400644640175504,1296848,1.120031800180129,0.24006446401755044,29987924.0,0.0,GCA_045278205.1,2024-10-08,2
GCA_045278905.1_ASM4527890v1_genomic.fna,"CP145806.1 Salmonella enterica subsp. enterica serovar Indiana strain SJTUF14173V2 chromosome, complete genome ;(+2 contigs)",2024,4848037,4848037,1357985,0.2801102796863968,0.2801102796863968,2.2408822374911743,1212010,1.1204404254090312,0.24088223749117432,27953924.0,0.0,GCA_045278905.1,2024-02-28,3
GCA_045278915.1_ASM4527891v1_genomic.fna,"CP145804.1 Salmonella enterica subsp. enterica serovar Indiana strain SJTUF14184V2 chromosome, complete genome ;(+1 contigs)",2024,4948211,4948211,1384783,0.2798552850717158,0.2798552850717158,2.2388422805737265,1237053,1.1194209140594622,0.23884228057372647,28553924.0,0.0,GCA_045278915.1,2024-02-28,2
GCA_045287905.1_ATCC_10708_202309_genomic.fna,"CP149507.1 Salmonella enterica strain ETS 34 chromosome, complete genome ;(+1 contigs)",2024,4801704,4801704,1345428,0.2801980296994567,0.2801980296994567,2.2415842375956534,1200426,1.1207921187978267,0.2415842375956534,27677924.0,0.0,GCA_045287905.1,2024-03-28,2
GCA_045291575.1_ASM4529157v1_genomic.fna,"CP148880.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322HSL0032 chromosome, complete genome",2024,4603387,4603387,1289562,0.2801333018492688,0.2801333018492688,2.2410664147941506,1150847,1.1205329639821802,0.24106641479415059,26483924.0,0.0,GCA_045291575.1,2024-03-25,1
GCA_045291585.1_ASM4529158v1_genomic.fna,"CP148844.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322PSL0049 chromosome, complete genome ;(+1 contigs)",2024,5026833,5026833,1407409,0.2799792632856512,0.2799792632856512,2.2398341062852096,1256709,1.119916384779611,0.23983410628520963,29027924.0,0.0,GCA_045291585.1,2024-03-25,2
GCA_045291595.1_ASM4529159v1_genomic.fna,"CP148840.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1322PSL0055 chromosome, complete genome ;(+3 contigs)",2024,5057268,5057268,1415681,0.27992999382275174,0.27992999382275174,2.239439950582014,1264317,1.119719975291007,0.23943995058201395,29207924.0,0.0,GCA_045291595.1,2024-03-25,4
GCA_045291605.1_ASM4529160v1_genomic.fna,"CP148838.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0001 chromosome, complete genome ;(+1 contigs)",2024,5045664,5045664,1412192,0.2798822910126398,0.2798822910126398,2.2390583281011183,1261416,1.1195291640505591,0.23905832810111827,29141924.0,0.0,GCA_045291605.1,2024-03-25,2
GCA_045343925.1_ASM4534392v1_genomic.fna,"CP149335.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0010 chromosome, complete genome ;(+1 contigs)",2024,5005041,5005041,1401068,0.2799313731895503,0.2799313731895503,2.2394509855164024,1251261,1.11972482159997,0.23945098551640243,28895924.0,0.0,GCA_045343925.1,2024-03-27,2
GCA_045291625.1_ASM4529162v1_genomic.fna,"CP149378.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0027 chromosome, complete genome ;(+1 contigs)",2024,4998142,4998142,1400091,0.2801222934442439,0.2801222934442439,2.240978347553951,1249536,1.120488725414874,0.2409783475539511,28853924.0,0.0,GCA_045291625.1,2024-03-27,2
GCA_045291615.1_ASM4529161v1_genomic.fna,"CP148806.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0042 chromosome, complete genome ;(+3 contigs)",2024,5054441,5054441,1415060,0.279963699249828,0.279963699249828,2.239709593998624,1263611,1.119854132323951,0.23970959399862402,29189924.0,0.0,GCA_045291615.1,2024-03-25,4
GCA_045343935.1_ASM4534393v1_genomic.fna,"CP149327.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0026 chromosome, complete genome ;(+4 contigs)",2024,5117045,5117045,1432521,0.2799508309971869,0.2799508309971869,2.239606647977495,1279262,1.1198026674754664,0.23960664797749498,29567924.0,0.0,GCA_045343935.1,2024-03-27,5
GCA_045343955.1_ASM4534395v1_genomic.fna,"CP149320.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0036 chromosome, complete genome ;(+3 contigs)",2024,5088374,5088374,1424394,0.27993107424886615,0.27993107424886615,2.239448593990929,1272094,1.11972385688479,0.23944859399092921,29393924.0,0.0,GCA_045343955.1,2024-03-27,4
GCA_045343945.1_ASM4534394v1_genomic.fna,"CP149324.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0033 chromosome, complete genome ;(+2 contigs)",2024,5111069,5111069,1430716,0.27992500199077724,0.27992500199077724,2.239400015926218,1277768,1.1196993507428579,0.23940001592621796,29531924.0,0.0,GCA_045343945.1,2024-03-27,3
GCA_045343965.1_ASM4534396v1_genomic.fna,"CP149299.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0046 chromosome, complete genome ;(+3 contigs)",2024,4959262,4959262,1388277,0.2799362082503405,0.2799362082503405,2.239489666002724,1239816,1.1197443814243404,0.23948966600272392,28619924.0,0.0,GCA_045343965.1,2024-03-27,4
GCA_045343975.1_ASM4534397v1_genomic.fna,"CP149298.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0057 chromosome, complete genome",2024,4920310,4920310,1377773,0.2800175192213499,0.2800175192213499,2.240140153770799,1230078,1.1200696216012318,0.240140153770799,28385924.0,0.0,GCA_045343975.1,2024-03-27,1
GCA_045343985.1_ASM4534398v1_genomic.fna,"CP149291.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323SSL0073 chromosome, complete genome ;(+2 contigs)",2024,5087451,5087451,1424050,0.27991424389148906,0.27991424389148906,2.2393139511319125,1271863,1.1196567554838848,0.23931395113191245,29387924.0,0.0,GCA_045343985.1,2024-03-27,3
GCA_045344005.1_ASM4534400v1_genomic.fna,"CP149270.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0031 chromosome, complete genome ;(+4 contigs)",2024,5163700,5163700,1444601,0.27976083041230126,0.27976083041230126,2.23808664329841,1290925,1.119043321649205,0.23808664329841012,29849924.0,0.0,GCA_045344005.1,2024-04-01,5
GCA_045343995.1_ASM4534399v1_genomic.fna,"CP149283.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0022 chromosome, complete genome ;(+1 contigs)",2024,5120968,5120968,1432495,0.2797312929899191,0.2797312929899191,2.237850343919353,1280242,1.1189251719596764,0.2378503439193529,29591924.0,0.0,GCA_045343995.1,2024-04-01,2
GCA_045344015.1_ASM4534401v1_genomic.fna,"CP149266.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0037 chromosome, complete genome ;(+2 contigs)",2024,4973706,4973706,1392648,0.28000207491154483,0.28000207491154483,2.2400165992923586,1243427,1.1200078492746257,0.24001659929235863,28709924.0,0.0,GCA_045344015.1,2024-04-01,3
GCA_045344025.1_ASM4534402v1_genomic.fna,"CP149257.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0042 chromosome, complete genome ;(+4 contigs)",2024,5367146,5367146,1501694,0.27979376748834484,0.27979376748834484,2.2383501399067587,1341787,1.1191746529069069,0.23835013990675868,31067924.0,0.0,GCA_045344025.1,2024-04-01,5
GCA_045344035.1_ASM4534403v1_genomic.fna,"CP149252.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0047 chromosome, complete genome ;(+4 contigs)",2024,4948907,4948907,1385874,0.28003637975011453,0.28003637975011453,2.2402910380009162,1237227,1.1201452926585016,0.24029103800091622,28559924.0,0.0,GCA_045344035.1,2024-04-01,5
GCA_045344045.1_ASM4534404v1_genomic.fna,"CP149246.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0048 chromosome, complete genome ;(+5 contigs)",2024,5114637,5114637,1430165,0.2796219946791923,0.2796219946791923,2.2369759574335384,1278660,1.1184873226659158,0.2369759574335384,29555924.0,0.0,GCA_045344045.1,2024-04-01,6
GCA_045344065.1_ASM4534406v1_genomic.fna,"CP149240.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0070 chromosome, complete genome ;(+2 contigs)",2024,5000628,5000628,1400172,0.27999923209644867,0.27999923209644867,2.2399938567715894,1250157,1.1199969283857947,0.23999385677158935,28871924.0,0.0,GCA_045344065.1,2024-04-01,3
GCA_045344055.1_ASM4534405v1_genomic.fna,"CP149243.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1322HSL0066 chromosome, complete genome ;(+2 contigs)",2024,5000454,5000454,1400107,0.279995976365346,0.279995976365346,2.239967810922768,1250114,1.1199834575086751,0.2399678109227681,28865924.0,0.0,GCA_045344055.1,2024-04-01,3
GCA_045344085.1_ASM4534408v1_genomic.fna,"CP149228.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0013 chromosome, complete genome ;(+4 contigs)",2024,5367356,5367356,1501751,0.27979344019662566,0.27979344019662566,2.2383475215730053,1341839,1.1191737607865027,0.23834752157300532,31067924.0,0.0,GCA_045344085.1,2024-04-01,5
GCA_045344075.1_ASM4534407v1_genomic.fna,"CP149233.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0009 chromosome, complete genome ;(+3 contigs)",2024,5329742,5329742,1491416,0.27982892980560786,0.27982892980560786,2.238631438444863,1332436,1.119315299196359,0.2386314384448629,30845924.0,0.0,GCA_045344075.1,2024-03-26,4
GCA_045344105.1_ASM4534410v1_genomic.fna,"CP149209.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0069 chromosome, complete genome",2024,4694467,4694467,1314196,0.2799457318583771,0.2799457318583771,2.239565854867017,1173617,1.119782688901064,0.23956585486701698,27029924.0,0.0,GCA_045344105.1,2024-03-26,1
GCA_045344095.1_ASM4534409v1_genomic.fna,"CP149212.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0047 chromosome, complete genome ;(+1 contigs)",2024,4951367,4951367,1386814,0.2800870951395847,0.2800870951395847,2.2406967611166775,1237842,1.1203481542878655,0.24069676111667748,28571924.0,0.0,GCA_045344095.1,2024-03-26,2
GCA_045344115.1_ASM4534411v1_genomic.fna,"CP149207.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0072 chromosome, complete genome ;(+1 contigs)",2024,5005894,5005894,1401110,0.2798920632358576,0.2798920632358576,2.2391365058868606,1251474,1.1195678056435852,0.23913650588686064,28901924.0,0.0,GCA_045344115.1,2024-03-26,2
GCA_045344125.1_ASM4534412v1_genomic.fna,"CP149206.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323HSL0089 chromosome, complete genome",2024,4981642,4981642,1394752,0.27997836857807124,0.27997836857807124,2.23982694862457,1245411,1.119913024696265,0.23982694862456988,28757924.0,0.0,GCA_045344125.1,2024-03-26,1
GCA_045344135.1_ASM4534413v1_genomic.fna,"CP149196.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0016 chromosome, complete genome ;(+1 contigs)",2024,5059937,5059937,1416344,0.27991336651029447,0.27991336651029447,2.2393069320823558,1264985,1.1196528022071408,0.23930693208235576,29225924.0,0.0,GCA_045344135.1,2024-03-26,2
GCA_045344145.1_ASM4534414v1_genomic.fna,"CP149194.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0017 chromosome, complete genome ;(+1 contigs)",2024,5059737,5059737,1416331,0.279921861551302,0.279921861551302,2.239374892410416,1264935,1.1196867823247836,0.23937489241041598,29225924.0,0.0,GCA_045344145.1,2024-03-26,2
GCA_045344155.1_ASM4534415v1_genomic.fna,"CP149192.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0018 chromosome, complete genome ;(+1 contigs)",2024,5059943,5059943,1416344,0.2799130345934727,0.2799130345934727,2.2393042767477818,1264986,1.1196519170963157,0.23930427674778176,29225924.0,0.0,GCA_045344155.1,2024-03-26,2
GCA_045344175.1_ASM4534417v1_genomic.fna,"CP149187.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0020 chromosome, complete genome ;(+2 contigs)",2024,5059683,5059683,1416592,0.27997643330619726,0.27997643330619726,2.239811466449578,1264921,1.1199055118857224,0.23981146644957807,29225924.0,0.0,GCA_045344175.1,2024-03-26,3
GCA_045344165.1_ASM4534416v1_genomic.fna,"CP149190.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0019 chromosome, complete genome ;(+1 contigs)",2024,5059937,5059937,1416334,0.2799113902011033,0.2799113902011033,2.2392911216088263,1264985,1.119644896975063,0.23929112160882626,29225924.0,0.0,GCA_045344165.1,2024-03-26,2
GCA_045344185.1_ASM4534418v1_genomic.fna,"CP149185.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0048 chromosome, complete genome ;(+1 contigs)",2024,4992498,4992498,1398187,0.28005759842067035,0.28005759842067035,2.240460787365363,1248125,1.120229944917376,0.2404607873653628,28817924.0,0.0,GCA_045344185.1,2024-03-26,2
GCA_045344195.1_ASM4534419v1_genomic.fna,"CP149150.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0059 chromosome, complete genome ;(+3 contigs)",2024,5299221,5299221,1483910,0.2800241771384889,0.2800241771384889,2.240193417107911,1324806,1.1200960744441073,0.24019341710791098,30659924.0,0.0,GCA_045344195.1,2024-03-26,4
GCA_045344205.1_ASM4534420v1_genomic.fna,"CP149146.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain Z1323SSL0060 chromosome, complete genome ;(+3 contigs)",2024,5308445,5308445,1486211,0.27997106497288754,0.27997106497288754,2.2397685197831003,1327112,1.1198836270035988,0.23976851978310032,30713924.0,0.0,GCA_045344205.1,2024-03-26,4
GCA_045347765.1_ASM4534776v1_genomic.fna,"CP149471.1 Salmonella enterica strain 2024CK-1945753 chromosome, complete genome ;(+1 contigs)",2024,4846062,4846062,1356860,0.2799922906475402,0.2799922906475402,2.2399383251803218,1211516,1.1199687003720957,0.23993832518032177,27941924.0,0.0,GCA_045347765.1,2024-03-28,2
GCA_045347675.1_ASM4534767v1_genomic.fna,"CP149468.1 Salmonella enterica strain 2024CK-1945744 chromosome, complete genome ;(+1 contigs)",2024,4845385,4845385,1356501,0.2799573202129449,0.2799573202129449,2.239658561703559,1211347,1.1198285875145602,0.23965856170355915,27935924.0,0.0,GCA_045347675.1,2024-03-28,2
GCA_045348175.1_ASM4534817v1_genomic.fna,"CP150844.1 Salmonella enterica subsp. enterica serovar Typhimurium strain Z1323HSL0023 chromosome, complete genome",2024,4836735,4836735,1354855,0.28011768269297366,0.28011768269297366,2.2409414615437893,1209184,1.1204704991134518,0.24094146154378926,27887924.0,0.0,GCA_045348175.1,2024-04-09,1
GCA_045865615.1_ASM4586561v1_genomic.fna,"AP031399.1 Salmonella enterica subsp. enterica serovar Abortusequi L-2508 DNA, complete genome ;(+1 contigs)",2024,4832798,4832798,1354548,0.28028235403176377,0.28028235403176377,2.24225883225411,1208200,1.1211289521602383,0.24225883225411016,27863924.0,0.0,GCA_045865615.1,2024-10-09,2
GCA_045821975.1_ASM4582197v1_genomic.fna,"CP174478.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1324PSL0001 chromosome, complete genome ;(+2 contigs)",2024,5043191,5043191,1412271,0.2800351999359136,0.2800351999359136,2.2402815994873087,1260798,1.120140577634165,0.24028159948730865,29123924.0,0.0,GCA_045821975.1,2024-12-09,3
GCA_046272035.1_ASM4627203v1_genomic.fna,"CP176680.1 Salmonella enterica subsp. enterica serovar Heidelberg strain GTVSS-002 chromosome, complete genome ;(+3 contigs)",2024,4952874,4952874,1387401,0.28012039070648675,0.28012039070648675,2.240963125651894,1238219,1.1204811103690058,0.24096312565189404,28583924.0,0.0,GCA_046272035.1,2024-12-25,4
GCA_046271905.1_ASM4627190v1_genomic.fna,"CP176650.1 Salmonella enterica subsp. enterica strain GTVSS-030 chromosome, complete genome",2024,5320401,5320401,1490408,0.28013076457958713,0.28013076457958713,2.241046116636697,1330101,1.1205224264924243,0.24104611663669706,30785924.0,0.0,GCA_046271905.1,2024-12-25,1
GCA_046271945.1_ASM4627194v1_genomic.fna,"CP176654.1 Salmonella enterica subsp. enterica serovar Derby strain GTVSS-010 chromosome, complete genome ;(+2 contigs)",2024,5067090,5067090,1418374,0.2799188488856523,0.2799188488856523,2.2393507910852186,1266773,1.1196749536025792,0.23935079108521862,29267924.0,0.0,GCA_046271945.1,2024-12-25,3
GCA_046272055.1_ASM4627205v1_genomic.fna,"CP176685.1 Salmonella enterica subsp. enterica serovar Bareilly strain GTVSS-001 chromosome, complete genome ;(+1 contigs)",2024,4806677,4806677,1346155,0.28005938406096353,0.28005938406096353,2.2404750724877083,1201670,1.120236837068413,0.24047507248770827,27707924.0,0.0,GCA_046272055.1,2024-12-25,2
GCA_046272105.1_ASM4627210v1_genomic.fna,"CP176701.1 Salmonella enterica subsp. enterica serovar Bareilly strain GTVSS-005 chromosome, complete genome ;(+2 contigs)",2024,4909098,4909098,1374690,0.2800290399580534,0.2800290399580534,2.240232319664427,1227275,1.120115703489438,0.24023231966442715,28319924.0,0.0,GCA_046272105.1,2024-12-25,3
GCA_046272135.1_ASM4627213v1_genomic.fna,"CP176705.1 Salmonella enterica subsp. enterica serovar Bareilly strain GTVSS-004 chromosome, complete genome ;(+1 contigs)",2024,4808509,4808509,1346603,0.2800458520510204,0.2800458520510204,2.240366816408163,1202128,1.1201827093287904,0.24036681640816315,27719924.0,0.0,GCA_046272135.1,2024-12-25,2
GCA_046272145.1_ASM4627214v1_genomic.fna,"CP176707.1 Salmonella enterica subsp. enterica serovar Bareilly strain GTVSS-003 chromosome, complete genome ;(+1 contigs)",2024,4808368,4808368,1346619,0.280057391613953,0.280057391613953,2.240459132911624,1202092,1.120229566455812,0.2404591329116239,27713924.0,0.0,GCA_046272145.1,2024-12-25,2
